Time,Time Code,Country Name,Country Code,Firms with female participation in ownership (% of firms) [IC.FRM.FEMO.ZS],Share of female business owners (% of total business owners) [IC.WEF.LLCO.FE.ZS],Share of female directors (% of total directors) [IC.WEF.LLCD.FE.ZS],Share of female sole proprietors  (% of sole proprietors) [IC.WEF.SOLO.FE.ZS],Share of male business owners  (% of total business owners) [IC.WEF.LLCO.MA.ZS],Share of male directors (% of total directors) [IC.WEF.LLCD.MA.ZS],Share of male sole proprietors  (% of sole proprietors) [IC.WEF.SOLO.MA.ZS],Dismissal of pregnant workers is prohibited (1=yes; 0=no) [SG.DML.PRGW],"Employers, female (% of female employment) (modeled ILO estimate) [SL.EMP.MPYR.FE.ZS]","Employers, male (% of male employment) (modeled ILO estimate) [SL.EMP.MPYR.MA.ZS]","Employers, total (% of total employment) (modeled ILO estimate) [SL.EMP.MPYR.ZS]",Employment in agriculture (% of total employment) (modeled ILO estimate) [SL.AGR.EMPL.ZS],"Employment in agriculture, female (% of female employment) (modeled ILO estimate) [SL.AGR.EMPL.FE.ZS]","Employment in agriculture, male (% of male employment) (modeled ILO estimate) [SL.AGR.EMPL.MA.ZS]",Employment in industry (% of total employment) (modeled ILO estimate) [SL.IND.EMPL.ZS],"Employment in industry, female (% of female employment) (modeled ILO estimate) [SL.IND.EMPL.FE.ZS]","Employment in industry, male (% of male employment) (modeled ILO estimate) [SL.IND.EMPL.MA.ZS]",Employment in services (% of total employment) (modeled ILO estimate) [SL.SRV.EMPL.ZS],"Employment in services, female (% of female employment) (modeled ILO estimate) [SL.SRV.EMPL.FE.ZS]","Employment in services, male (% of male employment) (modeled ILO estimate) [SL.SRV.EMPL.MA.ZS]","Employment to population ratio, 15+, female (%) (national estimate) [SL.EMP.TOTL.SP.FE.NE.ZS]","Employment to population ratio, 15+, male (%) (national estimate) [SL.EMP.TOTL.SP.MA.NE.ZS]","Employment to population ratio, 15+, total (%) (national estimate) [SL.EMP.TOTL.SP.NE.ZS]",Female professional and technical workers (% of total) [SG.GEN.TECH.ZS],"Informal employment, female (% of total non-agricultural employment) [SL.ISV.IFRM.FE.ZS]","Informal employment, male (% of total non-agricultural employment) [SL.ISV.IFRM.MA.ZS]","Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.FE.ZS]","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.MA.ZS]","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.ZS]",Labor force with advanced education (% of total working-age population with advanced education) [SL.TLF.ADVN.ZS],"Labor force with advanced education, female (% of female working-age population with advanced education) [SL.TLF.ADVN.FE.ZS]","Labor force with advanced education, male (% of male working-age population with advanced education) [SL.TLF.ADVN.MA.ZS]",Labor force with basic education (% of total working-age population with basic education) [SL.TLF.BASC.ZS],"Labor force with basic education, female (% of female working-age population with basic education) [SL.TLF.BASC.FE.ZS]","Labor force with basic education, male (% of male working-age population with basic education) [SL.TLF.BASC.MA.ZS]",Labor force with intermediate education (% of total working-age population with intermediate education) [SL.TLF.INTM.ZS],"Labor force with intermediate education, female (% of female working-age population with intermediate education) [SL.TLF.INTM.FE.ZS]","Labor force with intermediate education, male (% of male working-age population with intermediate education) [SL.TLF.INTM.MA.ZS]","Labor force, female [SL.TLF.TOTL.FE.IN]","Labor force, male [SL.TLF.TOTL.MA.IN]","Labor force, total [SL.TLF.TOTL.IN]",Length of paid maternity leave (calendar days) [SH.MMR.LEVE],Length of paid parental leave for father (calendar days) [SH.PAR.LEVE.MA],Length of paid parental leave for mother (calendar days) [SH.PAR.LEVE.FE],Length of paid paternity leave (calendar days) [SH.PTR.LEVE],"Mandatory retirement age, female [SG.AGE.RTRE.FE]","Mandatory retirement age, male [SG.AGE.RTRE.MA]",Paid leave is available to fathers (1=yes; 0=no) [SH.PTR.LEVE.AL],"Part time employment, female (% of total part time employment) [SL.TLF.PART.TL.FE.ZS]","Part time employment, male (% of total male employment) [SL.TLF.PART.MA.ZS]","Part time employment, total (% of total employment) [SL.TLF.PART.ZS]",Ratio of female to male labor force participation rate (%) (modeled ILO estimate) [SL.TLF.CACT.FM.ZS],"Self-employed, female (% of female employment) (modeled ILO estimate) [SL.EMP.SELF.FE.ZS]","Self-employed, male (% of male employment) (modeled ILO estimate) [SL.EMP.SELF.MA.ZS]","Self-employed, total (% of total employment) (modeled ILO estimate) [SL.EMP.SELF.ZS]"
1990,YR1990,Poland,POL,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,61.91,76.08,68.93,..,..,..,..,..,..,..,..,..,7991512,9542546,17534527,112,0,0,0,..,..,0,..,..,..,77.0915384868386,..,..,..
1990,YR1990,Portugal,PRT,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,44.439998626709,69.3499984741211,56.1300010681152,..,..,..,58.02,82.24,69.8,..,..,..,..,..,..,..,..,..,1981216,2694020,4674133,90,0,0,0,..,..,0,..,11.1999998092651,16.0499992370605,66.2851098750059,..,..,..
1990,YR1990,Slovak Republic,SVK,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.97,81.04,75.43,..,..,..,..,..,..,..,..,..,1216668,1380750,2596794,196,0,0,0,..,..,0,..,..,..,81.6543664718026,..,..,..
1990,YR1990,Slovenia,SVN,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.12,72.22,67.16,..,..,..,..,..,..,..,..,..,425108,483931,909400,105,0,0,0,..,..,0,..,..,..,79.4812878589264,..,..,..
1990,YR1990,Spain,ESP,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,24.7399997711182,58.1500015258789,40.6599998474121,..,..,..,41.49,78.07,59.75,..,..,..,..,..,..,..,..,..,5346804,9904637,15478563,112,0,0,2,..,..,1,..,23.1100006103516,27.0200004577637,49.4735588688928,..,..,..
1990,YR1990,Sweden,SWE,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,69.9300003051758,76.1500015258789,73.0500030517578,..,..,..,81.91,86,83.99,..,..,..,..,..,..,..,..,..,2251505,2480827,4711028,0,0,0,14,..,..,1,..,..,..,87.8937077327216,..,..,..
1990,YR1990,Switzerland,CHE,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,43.310001373291,69.5400009155273,56.2200012207031,..,..,..,68.97,90.61,79.82,..,..,..,..,..,..,..,..,..,1639141,2163713,3803704,0,0,0,0,..,..,0,..,..,..,70.9288597325152,..,..,..
1990,YR1990,Turkiye,TUR,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,31.25,73.4899978637695,52.0800018310547,..,..,..,36.21,84.1,59.79,..,..,..,..,..,..,..,..,..,5914032,14001069,19764606,84,0,0,0,..,..,0,..,..,..,42.847582514427,..,..,..
1990,YR1990,United Kingdom,GBR,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..,..,48.9700012207031,68.9899978637695,58.6300010681152,..,..,..,66.1,86.71,76.39,..,..,..,..,..,..,..,..,..,12655996,16555923,29212288,126,0,0,0,..,..,0,..,25.0499992370605,40.3199996948242,70.5123679656048,..,..,..
1990,YR1990,United States,USA,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..,..,..,54.2999992370605,72,62.7999992370605,..,..,..,67.06,84.51,75.77,..,..,..,..,..,..,..,..,..,56587701,70944979,127352635,0,0,0,0,..,..,0,..,..,..,74.8127574811038,..,..,..
1991,YR1991,Australia,AUS,..,..,..,..,..,..,..,1,5.42999982833862,9.02000045776367,7.51999998092651,5.3600001335144,3.84999990463257,6.44000005722046,23.5100002288818,12.0799999237061,31.7099990844727,71.1399993896484,84.0800018310547,61.8499984741211,47.2200012207031,67.2600021362305,57.0900001525879,..,..,..,61.66,84.21,73.05,..,..,..,..,..,..,..,..,..,3545609,4976365,8521706,84,0,0,0,..,..,0,58.7685995490747,27.2999992370605,38.6500015258789,69.6415119562668,15.3800001144409,23.3199996948242,20
1991,YR1991,Austria,AUT,..,..,..,..,..,..,..,1,2.60999989509583,6.40000009536743,4.84000015258789,7.78000020980835,8.89999961853027,7,33.8400001525879,18.2399997711182,44.7099990844727,58.3800010681152,72.8600006103516,48.2900009155273,41.9300003051758,67.2300033569336,53.9000015258789,..,..,..,56.01,80.4,68.2,..,..,..,..,..,..,..,..,..,1467509,2102192,3569407,112,0,0,0,..,..,0,..,..,..,62.5878642149246,15.1499996185303,14.5600004196167,14.8000001907349
1991,YR1991,Belgium,BEL,..,..,..,..,..,..,..,0,2.13000011444092,5.8899998664856,4.44999980926514,3,2.53999996185303,3.27999997138977,31.2099990844727,15.8500003814697,40.7400016784668,65.8000030517578,81.6100006103516,55.9900016784668,33.9599990844727,58.5999984741211,45.8300018310547,..,..,..,48.19,71.86,60.08,..,..,..,..,..,..,..,..,..,1606023,2429269,4035746,105,0,0,3,..,..,1,74.258596453093,8.05000019073486,19.5499992370605,61.9059293836615,15.3400001525879,18.4500007629395,17.2600002288818
1991,YR1991,Canada,CAN,..,..,..,..,..,..,..,1,2.99000000953674,9.30000019073486,6.48000001907349,3.49000000953674,2.39000010490417,4.3899998664856,23.8799991607666,11.8199996948242,33.6399993896484,72.629997253418,85.8000030517578,61.9799995422363,52.7700004577637,66.9199981689453,59.7099990844727,..,..,..,68.54,83.92,76.28,81.1999969482422,75.4599990844727,86.5999984741211,57.0800018310547,46.7999992370605,67.5500030517578,73.2300033569336,66.2200012207031,81.370002746582,6606912,8196947,14803644,105,0,0,0,..,..,0,59.0755944874412,26.7399997711182,36.0299987792969,77.8652989407398,10.0500001907349,18.5499992370605,14.75
1991,YR1991,Chile,CHL,..,..,..,..,..,..,..,1,1.54999995231628,3.65000009536743,2.99000000953674,19.0900001525879,6.13000011444092,25.0499992370605,26.2999992370605,14.8999996185303,31.5400009155273,54.6100006103516,78.9700012207031,43.4199981689453,..,..,..,..,..,..,36.58,81.19,58.47,..,..,..,..,..,..,..,..,..,1551797,3534110,5071896,126,0,0,0,..,..,0,..,..,..,42.7101363084804,25.3700008392334,34.060001373291,31.3199996948242
1991,YR1991,Colombia,COL,..,..,..,..,..,..,..,1,1.72000002861023,5.30999994277954,3.96000003814697,23.75,7.03000020980835,33.8800010681152,19.7399997711182,19.4899997711182,19.8899993896484,56.5200004577637,73.4800033569336,46.2400016784668,45.7999992370605,79.5599975585938,61.0900001525879,..,..,..,53.8,86.15,69.53,..,..,..,..,..,..,..,..,..,5512625,8743886,14199208,84,0,0,0,..,..,0,..,..,..,61.8826455102335,48.7099990844727,53.3499984741211,51.5999984741211
1991,YR1991,Costa Rica,CRI,..,..,..,..,..,..,..,1,2.11999988555908,6.01000022888184,4.90000009536743,17.8999996185303,3.84999990463257,23.5100002288818,26.3299999237061,24.5200004577637,27.0499992370605,55.7700004577637,71.620002746582,49.439998626709,31.2000007629395,76.9300003051758,53.4700012207031,..,..,..,36.09,86.16,61.27,..,..,..,..,..,..,..,..,..,347511,834575,1182040,120,0,0,0,..,..,0,..,..,..,41.6139326576995,25.1100006103516,32.4500007629395,30.3500003814697
1991,YR1991,Czechia,CZE,..,..,..,..,..,..,..,1,2.22000002861023,5.65000009536743,4.11999988555908,8.18000030517578,6.78000020980835,9.3100004196167,44.9300003051758,34.2999992370605,53.439998626709,46.8899993896484,58.9199981689453,37.2400016784668,..,..,..,..,..,..,63.8,80.41,72.07,..,..,..,..,..,..,..,..,..,2227477,2782948,5010134,196,0,0,0,..,..,0,..,..,..,73.4192703214124,7.82999992370605,15.1099996566772,11.8699998855591
1991,YR1991,Denmark,DNK,..,..,..,..,..,..,..,1,1.29999995231628,6.94999980926514,4.34000015258789,5.46000003814697,2.88000011444092,7.67999982833862,26.8999996185303,15.2399997711182,36.9099998474121,67.6399993896484,81.8899993896484,55.4099998474121,55.5200004577637,68.0899963378906,61.6500015258789,..,..,..,78.07,86.38,82.28,..,..,..,..,..,..,..,..,..,1349289,1554274,2903665,126,0,0,14,..,..,1,58.0414071382846,35.5699996948242,45.8499984741211,83.0873007978567,7.09000015258789,14.0299997329712,10.8299999237061
1991,YR1991,Estonia,EST,..,..,..,..,..,..,..,1,0.970000028610229,3.26999998092651,2.1800000667572,19.25,13.9799995422363,23.9699993133545,37.0499992370605,31.2399997711182,42.25,43.7000007629395,54.7900009155273,33.7799987792969,..,..,..,..,..,..,66.79,79.76,73.04,..,..,..,..,..,..,..,..,..,384807,448636,811639,112,0,0,0,..,..,0,..,..,..,75.6323624219336,4.76999998092651,9.96000003814697,7.51000022888184
1991,YR1991,Finland,FIN,..,..,..,..,..,..,..,1,2.34999990463257,5,3.73000001907349,8.43000030517578,6.05000019073486,10.6199998855591,28.7800006866455,15.7200002670288,40.7700004577637,62.7900009155273,78.2300033569336,48.6100006103516,60.2900009155273,67.4199981689453,63.810001373291,..,..,..,72.03,79.37,75.73,..,..,..,..,..,..,..,..,..,1209718,1365220,2568279,147,0,0,7,..,..,1,..,..,..,82.0361850540885,11.3599996566772,19.9699993133545,15.8500003814697
1991,YR1991,France,FRA,..,..,..,..,..,..,..,1,2.24000000953674,6.65000009536743,4.76999998092651,6.03000020980835,4.94999980926514,6.82999992370605,28.3899993896484,15.9799995422363,37.5800018310547,65.5899963378906,79.0800018310547,55.5900001525879,41.4300003051758,60.1399993896484,50.3499984741211,..,..,..,58.11,74.87,66.47,..,..,..,..,..,..,..,..,..,11407668,14556269,25965659,112,0,0,3,..,..,1,63.7627823171369,15.8599996566772,25.2800006866455,72.3675860348234,12.5,17.3099994659424,15.2600002288818
1991,YR1991,Germany,DEU,..,..,..,..,..,..,..,1,2.25999999046326,6.09000015258789,4.5,3.48000001907349,3.39000010490417,3.54999995231628,37.7200012207031,21.9300003051758,48.9099998474121,58.7900009155273,74.6800003051758,47.5400009155273,45,68.6900024414063,56.2599983215332,..,..,..,61.49,82.37,72.09,..,..,..,..,..,..,..,..,..,16888921,22902924,39804077,98,0,0,0,..,..,0,75.8270578599886,8.52999973297119,20.6499996185303,66.990516540673,7.94999980926514,10.8900003433228,9.67000007629395
1991,YR1991,Greece,GRC,..,..,..,..,..,..,..,1,2.39000010490417,8.23999977111816,6.32000017166138,21.9599990844727,26.5,19.7600002288818,25.1599998474121,15.460000038147,29.8799991607666,52.8800010681152,58.0400009155273,50.3699989318848,28.8700008392334,61.6199989318848,44.560001373291,..,..,..,41.15,76.14,58.74,..,..,..,..,..,..,..,..,..,1428138,2639256,4121437,105,0,0,0,..,..,0,46.8600482863372,13.789999961853,17.7099990844727,51.0398213361878,45.5099983215332,47.4700012207031,46.8300018310547
1991,YR1991,Hungary,HUN,..,..,..,..,..,..,..,1,1.52999997138977,3.10999989509583,2.39000010490417,11.5799999237061,7.88000011444092,14.7200002670288,35.6399993896484,28.5499992370605,41.6599998474121,52.7799987792969,63.5699996948242,43.6199989318848,42.7400016784668,48.5,45.5099983215332,..,..,..,57.46,71.98,64.58,..,..,..,..,..,..,..,..,..,2036193,2470876,4483568,84,0,0,0,..,..,0,..,..,..,74.3818789956802,16.5699996948242,23.8099994659424,20.4799995422363
1991,YR1991,Iceland,ISL,..,..,..,..,..,..,..,1,3.6800000667572,9.67000007629395,6.96000003814697,10.1700000762939,5.11999988555908,14.3699998855591,25.9599990844727,17.6700000762939,32.8300018310547,63.8699989318848,77.2099990844727,52.7999992370605,70.7900009155273,83.3600006103516,77.120002746582,..,..,..,76.28,86.86,81.65,..,..,..,..,..,..,..,..,..,65915,78370,144699,180,0,0,0,..,..,0,..,..,..,83.1704719009308,10.5799999237061,25.8600006103516,18.9400005340576
1991,YR1991,Ireland,IRL,..,..,..,..,..,..,..,1,2.36999988555908,6.69000005722046,5.19000005722046,13.8500003814697,4.17000007629395,19.0100002288818,27.4699993133545,17.1200008392334,32.9900016784668,58.6800003051758,78.7099990844727,48.0099983215332,30.0599994659424,59.7900009155273,44.810001373291,..,..,..,46.44,83.5,65.07,..,..,..,..,..,..,..,..,..,515026,952167,1467162,98,0,0,0,..,..,0,62.0225048074685,10.5799999237061,17.6399993896484,52.2158237049131,10.5100002288818,30.3799991607666,23.4699993133545
1991,YR1991,Israel,ISR,..,..,..,..,..,..,..,1,0.850000023841858,6.71000003814697,4.44000005722046,3.5,1.97000002861023,4.48000001907349,25.7600002288818,14.9700002670288,32.5900001525879,70.7399978637695,83.0699996948242,62.939998626709,39.560001373291,64.0500030517578,51.5699996948242,..,..,..,53.4,79,66.15,..,..,..,..,..,..,..,..,..,831410,1200460,2035534,84,0,0,0,..,..,0,..,..,..,64.9219237956422,5.25,15.0799999237061,11.2700004577637
1991,YR1991,Italy,ITA,..,..,..,..,..,..,..,1,4.1100001335144,9.51000022888184,7.65999984741211,8.3100004196167,8.89000034332275,8.01000022888184,34.9599990844727,23.5699996948242,40.9099998474121,56.7299995422363,67.5400009155273,51.0800018310547,30.3400001525879,62.189998626709,45.5699996948242,..,..,..,44.51,77.26,60.81,..,..,..,..,..,..,..,..,..,8931768,15274413,24210878,150,0,0,0,..,..,0,60.3960312395081,10.2799997329712,17.0799999237061,53.9566035275761,24.6100006103516,32.7700004577637,29.9699993133545
1991,YR1991,Japan,JPN,..,..,..,..,..,..,..,1,2.08999991416931,5.07999992370605,3.86999988555908,6.73000001907349,7.78000020980835,6.01999998092651,34.5900001525879,27.7000007629395,39.2900009155273,58.6800003051758,64.5199966430664,54.689998626709,49.5299987792969,76.0500030517578,62.4500007629395,..,..,..,57.91,83.43,70.75,..,..,..,..,..,..,..,..,..,26620309,38782855,65411460,98,0,0,0,..,..,0,..,..,..,65.3346401730678,26.0300006866455,18.3500003814697,21.4599990844727
1991,YR1991,"Korea, Rep.",KOR,..,..,..,..,..,..,..,1,2.74000000953674,9.65999984741211,6.92000007629395,14.6099996566772,17.0300006866455,13.039999961853,36.8199996948242,30.2399997711182,41.1199989318848,48.5699996948242,52.7400016784668,45.8400001525879,46.189998626709,73.0100021362305,59.1399993896484,..,..,..,49.77,75.92,62.96,..,..,..,..,..,..,..,..,..,7620209,11988940,19597696,60,0,0,0,..,..,0,..,..,..,62.8016180370403,41.2799987792969,34.6500015258789,37.2700004577637
1991,YR1991,Latvia,LVA,..,..,..,..,..,..,..,1,1.6599999666214,4.15999984741211,2.96000003814697,18.75,14.8800001144409,22.3099994659424,30.7299995422363,23.4599990844727,37.4300003051758,50.5200004577637,61.6699981689453,40.2599983215332,..,..,..,..,..,..,63.64,75.95,69.56,..,..,..,..,..,..,..,..,..,574146,640916,1214852,112,0,0,0,..,..,0,..,..,..,73.4715721506774,11.3299999237061,14.710000038147,13.0900001525879
1991,YR1991,Lithuania,LTU,..,..,..,..,..,..,..,1,2.48000001907349,5.1399998664856,3.89000010490417,23.2900009155273,19.6599998474121,26.5300006866455,30.5499992370605,24.2900009155273,36.1500015258789,46.1599998474121,56.060001373291,37.3199996948242,..,..,..,..,..,..,65.82,77.53,71.47,..,..,..,..,..,..,..,..,..,918476,916637,1900854,112,0,0,0,..,..,0,..,..,..,80.0353324169266,16.6100006103516,21.4200000762939,19.1499996185303
1991,YR1991,Luxembourg,LUX,..,..,..,..,..,..,..,1,0.680000007152557,1.5,1.21000003814697,3.52999997138977,3,3.82999992370605,27.1100006103516,7.76999998092651,37.7200012207031,69.3600006103516,89.2300033569336,58.4599990844727,35.1199989318848,68.0299987792969,51.0800018310547,..,..,..,44.61,78.28,61.7,..,..,..,..,..,..,..,..,..,58699,106739,165345,112,0,0,0,..,..,0,71.1152786910534,6.40000009536743,15.1800003051758,52.1516484533711,8.26000022888184,9.22000026702881,8.88000011444092
1991,YR1991,Mexico,MEX,..,..,..,..,..,..,..,0,2.21000003814697,10.210000038147,7.84999990463257,21.0900001525879,8.30000019073486,26.4400005340576,25.4699993133545,21.75,27.0300006866455,53.439998626709,69.9499969482422,46.5299987792969,34.1500015258789,84.1100006103516,57.9799995422363,..,..,..,35.93,86.72,60.79,..,..,..,..,..,..,..,..,..,9083414,20688519,29904237,84,0,0,0,..,..,0,..,..,..,40.7899729156142,38.3899993896484,47.0699996948242,44.5099983215332
1991,YR1991,Netherlands,NLD,..,..,..,..,..,..,..,1,1.60000002384186,4.30999994277954,3.27999997138977,4.25,2.76999998092651,5.15999984741211,25.0699996948242,11.0100002288818,33.7099990844727,70.6800003051758,86.2200012207031,61.1300010681152,40.3600006103516,67.0199966430664,53.4700012207031,..,..,..,53.49,79.93,66.93,..,..,..,..,..,..,..,..,..,2813187,4287282,7102095,112,0,0,0,..,..,0,53.9432885746208,38.3800010681152,51.1800003051758,63.1027629284921,11.6199998855591,11.3500003814697,11.4499998092651
1991,YR1991,New Zealand,NZL,..,..,..,..,..,..,..,1,4.71000003814697,10.0799999237061,7.71999979019165,10.9899997711182,7.75,13.5200004577637,25.5499992370605,15.0600004196167,33.7299995422363,63.4700012207031,77.1800003051758,52.75,48.9900016784668,65.5800018310547,57.0400009155273,..,..,..,63.48,83.01,73.2,..,..,..,..,..,..,..,..,..,748393,964877,1713239,0,0,0,0,..,..,0,..,..,..,73.4506319794347,14.210000038147,25.0300006866455,20.2900009155273
1991,YR1991,Norway,NOR,..,..,..,..,..,..,..,1,2.17000007629395,5.46000003814697,3.96000003814697,5.78000020980835,3.54999995231628,7.65999984741211,23.6499996185303,10.3000001907349,34.8400001525879,70.5699996948242,86.1600036621094,57.5,59.2200012207031,70.2799987792969,64.7799987792969,..,..,..,69.9,80.92,75.51,..,..,..,..,..,..,..,..,..,972106,1165868,2141406,0,0,42,0,..,..,0,..,..,..,79.9296709547027,6.73000001907349,14.1999998092651,10.8000001907349
1991,YR1991,Poland,POL,..,..,..,..,..,..,..,1,2.60999989509583,4.57999992370605,3.70000004768372,25.5699996948242,26.3600006103516,24.9300003051758,36.189998626709,24.4699993133545,45.6699981689453,38.2400016784668,49.1699981689453,29.4099998474121,..,..,..,..,..,..,62.16,76.3,69.16,..,..,..,..,..,..,..,..,..,8051585,9662653,17682717,112,0,0,0,..,..,0,..,..,..,76.8938358211144,28.9799995422363,30.8700008392334,30.0200004577637
1991,YR1991,Portugal,PRT,..,..,..,..,..,..,..,1,3.32999992370605,8.18000030517578,6.11999988555908,11.7299995422363,13.25,10.6099996566772,34,24.6700000762939,40.9000015258789,54.2700004577637,62.0800018310547,48.4900016784668,47.0900001525879,70.7200012207031,58.1599998474121,..,..,..,60.57,82.42,71.21,..,..,..,..,..,..,..,..,..,2094253,2748313,4842514,90,0,0,0,..,..,0,57.7098115507952,14.2399997711182,19.5300006866455,68.7095527734114,24.2600002288818,26.5499992370605,25.5799999237061
1991,YR1991,Slovak Republic,SVK,..,..,..,..,..,..,..,0,1.49000000953674,3.54999995231628,2.57999992370605,10.6599998474121,7.96999979019165,13.0699996948242,41.9599990844727,31.8999996185303,50.9500007629395,47.3800010681152,60.1399993896484,35.9799995422363,..,..,..,..,..,..,70.84,81.74,76.22,..,..,..,..,..,..,..,..,..,1236611,1399301,2636403,196,0,0,0,..,..,0,..,..,..,81.7161616721646,3.94000005722046,9.19999980926514,6.71999979019165
1991,YR1991,Slovenia,SVN,..,..,..,..,..,..,..,1,1.72000002861023,4.1399998664856,3,10.8400001525879,10.3199996948242,11.289999961853,45.7999992370605,37.5800018310547,53.060001373291,43.3699989318848,52.0999984741211,35.6500015258789,..,..,..,..,..,..,62.1,72.06,67.07,..,..,..,..,..,..,..,..,..,427660,488462,916914,105,0,0,0,..,..,0,..,..,..,79.2528492063577,12.0299997329712,17.9500007629395,15.1800003051758
1991,YR1991,Spain,ESP,..,..,..,..,..,..,..,0,1.69000005722046,5.05999994277954,3.98000001907349,10.2200002670288,8.55000019073486,11,32.3400001525879,16,40.0200004577637,57.4500007629395,75.4599990844727,48.9799995422363,25.0300006866455,57.4799995422363,40.5299987792969,..,..,..,41.87,77.9,59.85,..,..,..,..,..,..,..,..,..,5421686,9912775,15616294,112,0,0,2,..,..,1,39.6373814679669,26.25,29.7999992370605,49.8803284812279,25.2000007629395,25.4400005340576,25.3600006103516
1991,YR1991,Sweden,SWE,..,..,..,..,..,..,..,1,1.63999998569489,5.98999977111816,3.91000008583069,3.83999991416931,2.00999999046326,5.51000022888184,26.6100006103516,12.5200004577637,39.4799995422363,69.5500030517578,85.4700012207031,55,68.6100006103516,74.2900009155273,71.4599990844727,..,..,..,81.08,84.97,83.06,..,..,..,..,..,..,..,..,..,2237173,2477614,4678659,0,0,0,14,..,..,1,..,..,..,87.9596227225453,6.92000007629395,17.5200004577637,12.460000038147
1991,YR1991,Switzerland,CHE,..,..,..,..,..,..,..,1,3.44000005722046,9.30000019073486,6.80000019073486,4.30000019073486,3.96000003814697,4.53999996185303,29.2199993133545,16.5300006866455,38.6399993896484,66.4899978637695,79.5100021362305,56.8199996948242,50.5900001525879,77.6999969482422,63.6800003051758,..,..,..,68.62,91.08,79.89,82.3399963378906,70.6399993896484,86.6900024414063,63.7299995422363,50.9799995422363,79.5299987792969,70.370002746582,60.1199989318848,78.5500030517578,1651089,2201734,3852643,0,0,0,0,..,..,0,64.4363455347109,23.8700008392334,37.2299995422363,70.2486116341805,15.6099996566772,19.2900009155273,17.7199993133545
1991,YR1991,Turkiye,TUR,..,..,..,..,..,..,..,0,0.699999988079071,5.32999992370605,3.88000011444092,29.7600002288818,49.1199989318848,20.9799995422363,29.6599998474121,20.2700004577637,33.9199981689453,40.5800018310547,30.6200008392334,45.0999984741211,31.7000007629395,73.3099975585938,52.3300018310547,..,..,..,36.2,83.47,59.47,..,..,..,..,..,..,..,..,..,6085160,14495337,20423991,84,0,0,0,..,..,0,..,..,..,42.5370900114314,61.9000015258789,42.4500007629395,48.5099983215332
1991,YR1991,United Kingdom,GBR,..,..,..,..,..,..,..,0,2.05999994277954,5.40999984741211,3.94000005722046,2.16000008583069,1.19000005722046,2.9300000667572,30.4200000762939,16.4400005340576,41.3400001525879,67.4199981689453,82.379997253418,55.7299995422363,48.4000015258789,66.8399963378906,57.2999992370605,..,..,..,65.97,86.11,76.03,..,..,..,..,..,..,..,..,..,12634248,16447344,29083861,126,0,0,0,..,..,0,66.1571945711769,23.8199996948242,39.1500015258789,70.8354252963909,8.23999977111816,17.8500003814697,13.6300001144409
1991,YR1991,United States,USA,..,..,..,..,..,..,..,1,2.16000008583069,4.69999980926514,3.5699999332428,1.92999994754791,1.04999995231628,2.64000010490417,25.9599990844727,14.5200004577637,35.1800003051758,72.1100006103516,84.4400024414063,62.1800003051758,53.7000007629395,70.4000015258789,61.7000007629395,..,..,..,66.94,83.96,75.44,..,..,..,..,..,..,..,..,..,57113147,71339778,128277995,0,0,0,0,..,..,0,..,..,..,75.1892014348908,6.78999996185303,10.8100004196167,9.02000045776367
1992,YR1992,Australia,AUS,..,..,..,..,..,..,..,1,5.26999998092651,8.78999996185303,7.30999994277954,5.05000019073486,3.60999989509583,6.1100001335144,23.2900009155273,11.7299995422363,31.7099990844727,71.6600036621094,84.6600036621094,62.1800003051758,46.7799987792969,65.75,56.1199989318848,..,..,..,61.77,83.76,72.87,..,..,..,..,..,..,..,..,..,3588956,5000838,8589431,84,0,0,0,..,..,0,60.0067831420071,25.9099998474121,37.5900001525879,70.0665451761055,15.3299999237061,23.6599998474121,20.1499996185303
