Time,Time Code,Country Name,Country Code,"Children out of school, primary, female [SE.PRM.UNER.FE]","Children out of school, primary, male [SE.PRM.UNER.MA]","Educational attainment, at least Bachelor's or equivalent, population 25+, female (%) (cumulative) [SE.TER.CUAT.BA.FE.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative) [SE.TER.CUAT.BA.MA.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.LO.FE.ZS]","Educational attainment, at least completed lower secondary, population 25+, male (%) (cumulative) [SE.SEC.CUAT.LO.MA.ZS]","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.LO.ZS]",Children out of school (% of primary school age) [SE.PRM.UNER.ZS],"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.PO.FE.ZS]","Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative) [SE.SEC.CUAT.PO.MA.ZS]","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.PO.ZS]","Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative) [SE.PRM.CUAT.FE.ZS]","Educational attainment, at least completed primary, population 25+ years, male (%) (cumulative) [SE.PRM.CUAT.MA.ZS]","Educational attainment, at least completed primary, population 25+ years, total (%) (cumulative) [SE.PRM.CUAT.ZS]","Educational attainment, at least completed upper secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.UP.FE.ZS]","Educational attainment, at least completed upper secondary, population 25+, male (%) (cumulative) [SE.SEC.CUAT.UP.MA.ZS]","Educational attainment, at least completed upper secondary, population 25+, total (%) (cumulative) [SE.SEC.CUAT.UP.ZS]","Educational attainment, at least Master's or equivalent, population 25+, female (%) (cumulative) [SE.TER.CUAT.MS.FE.ZS]","Educational attainment, at least Master's or equivalent, population 25+, male (%) (cumulative) [SE.TER.CUAT.MS.MA.ZS]","Educational attainment, at least Master's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.MS.ZS]","Educational attainment, Doctoral or equivalent, population 25+, female (%) (cumulative) [SE.TER.CUAT.DO.FE.ZS]","Educational attainment, Doctoral or equivalent, population 25+, male (%) (cumulative) [SE.TER.CUAT.DO.MA.ZS]","Educational attainment, Doctoral or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.DO.ZS]","Female share of graduates in Agriculture, Forestry, Fisheries and Veterinary programmes, tertiary (%) [SE.TER.GRAD.FE.AG.ZS]","Female share of graduates in Arts and Humanities programmes, tertiary (%) [SE.TER.GRAD.FE.HU.ZS]","Female share of graduates in Business, Administration and Law programmes, tertiary (%) [UIS.FGP.5T8.F400]","Female share of graduates in Education programmes, tertiary (%) [SE.TER.GRAD.FE.ED.ZS]","Female share of graduates in Engineering, Manufacturing and Construction programmes, tertiary (%) [SE.TER.GRAD.FE.EN.ZS]","Female share of graduates in Health and Welfare programmes, tertiary (%) [SE.TER.GRAD.FE.HL.ZS]","Female share of graduates in Information and Communication Technologies programmes, tertiary (%) [UIS.FGP.5T8.F600]","Female share of graduates in Natural Sciences, Mathematics and Statistics programmes, tertiary (%) [SE.TER.GRAD.FE.SC.ZS]","Female share of graduates in other fields than Science, Technology, Engineering and Mathematics programmes, tertiary (%) [UIS.FGP.5T8.FNON500600700]","Female share of graduates in Services programmes, tertiary (%) [SE.TER.GRAD.FE.SV.ZS]","Female share of graduates in Social Sciences, Journalism and Information programmes, tertiary (%) [SE.TER.GRAD.FE.SS.ZS]","Government expenditure on education, total (% of GDP) [SE.XPD.TOTL.GD.ZS]","Gross graduation ratio, primary, female (%) [SE.PRM.CMPL.FE.ZS]","Gross graduation ratio, primary, male (%) [SE.PRM.CMPL.MA.ZS]","Gross graduation ratio, primary, total (%) [SE.PRM.CMPL.ZS]","Gross graduation ratio, tertiary, female (%) [SE.TER.CMPL.FE.ZS]","Gross graduation ratio, tertiary, male (%) [SE.TER.CMPL.MA.ZS]","Gross graduation ratio, tertiary, total (%) [SE.TER.CMPL.ZS]",Human Capital Index (HCI) (scale 0-1) [HD.HCI.OVRL],"Literacy rate, adult female (% of females ages 15 and above) [SE.ADT.LITR.FE.ZS]","Literacy rate, adult male (% of males ages 15 and above) [SE.ADT.LITR.MA.ZS]","Literacy rate, adult total (% of people ages 15 and above) [SE.ADT.LITR.ZS]"
1990,YR1990,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.25862979888916,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Ireland,IRL,19475,24898,..,..,..,..,..,..,10.6312704086304,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.60056018829346,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Japan,JPN,..,..,..,..,..,..,..,..,0.187790006399155,..,..,..,99.6679077148438,99.8411026000977,99.7511215209961,63.3941116333008,68.0622329711914,65.6371002197266,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,"Korea, Rep.",KOR,..,..,..,..,..,57.5,77.5788269042969,67.3000030517578,0.222969993948936,..,..,..,82.6999969482422,93.9687271118164,88.1999969482422,37.2000007629395,60.1472396850586,48.4000015258789,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.03873991966248,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Mexico,MEX,..,..,..,..,..,29.7000598907471,35.8192291259766,32.6394882202148,1.62556004524231,..,..,..,49.6509284973145,55.7094993591309,52.5612487792969,17.6146793365479,22.3955097198486,19.9112205505371,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.32498002052307,..,..,..,..,..,..,..,84.9559097290039,90.3473968505859,87.55615234375
1990,YR1990,Netherlands,NLD,11434,32507,..,..,..,..,..,..,4.17965984344482,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.22878980636597,..,..,..,..,..,..,..,..,..,..
1990,YR1990,New Zealand,NZL,..,..,..,..,..,..,..,..,0.479180008172989,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Norway,NOR,325,510,..,..,..,..,..,..,0.269329994916916,16.290979385376,20.6009006500244,18.3778190612793,99.7950820922852,99.7942123413086,99.7946624755859,62.5,69.7624206542969,66.0164337158203,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.31037998199463,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Portugal,PRT,..,..,..,..,..,..,..,..,0.289440006017685,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.56972002983093,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Spain,ESP,11621,10415,..,..,..,..,..,..,0.777249991893768,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.63358998298645,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Sweden,SWE,1294,1520,..,..,..,70.1635208129883,70.6001892089844,70.3795928955078,0.48403999209404,18.8846893310547,19.0544300079346,18.9686908721924,..,..,..,57.8305015563965,59.7593307495117,58.7847518920898,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.2121901512146,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Switzerland,CHE,34248,38102,..,..,..,..,..,..,16.4623394012451,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.38824987411499,..,..,..,..,..,..,..,..,..,..
1990,YR1990,Turkiye,TUR,..,..,..,..,..,..,..,..,3.97874999046326,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.519660949707,89.8470306396484,79.2324523925781
1990,YR1990,United Kingdom,GBR,..,..,..,..,..,..,..,..,0.210869997739792,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.05552005767822,..,..,..,..,..,..,..,..,..,..
1990,YR1990,United States,USA,..,..,..,..,..,..,..,89.6204528808594,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Australia,AUS,17077,22443,..,..,..,..,..,..,2.61125993728638,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.7863302230835,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Austria,AUT,..,..,..,..,..,..,..,..,..,4.81644010543823,7.57566976547241,6.10451984405518,..,..,..,39.2678985595703,66.6810913085938,52.065128326416,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.10321998596191,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Belgium,BEL,7219,17643,..,..,..,..,..,..,3.46595001220703,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Canada,CAN,20913,17551,..,..,..,83.3464584350586,83.9129028320313,83.6178283691406,1.69096994400024,..,..,..,94.9454498291016,95.1876602172852,95.0614929199219,47.7025108337402,51.1507682800293,49.3545188903809,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.88430023193359,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Colombia,COL,450690,669261,..,..,..,..,..,..,28.0615100860596,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Costa Rica,CRI,26734,29530,..,..,..,..,..,..,12.7344799041748,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Czechia,CZE,..,..,..,..,..,58.3417587280273,78.7165222167969,67.9149780273438,..,6.06673002243042,11.4652004241943,8.60324001312256,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Denmark,DNK,2853,3193,..,..,..,96.4673690795898,96.6688232421875,96.568733215332,1.74582004547119,..,..,..,..,..,..,52.1066703796387,63.4939308166504,57.836181640625,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.59675979614258,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.33748006820679,..,..,..,..,..,..,..,..,..,..
1991,YR1991,France,FRA,..,..,..,..,..,..,..,..,0.0117300003767014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.84130001068115,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Greece,GRC,39631,41198,..,..,8.69999980926514,..,..,37.4000015258789,9.37020969390869,..,..,8.69999980926514,..,..,81.5999984741211,..,..,30.7000007629395,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.93432998657227,..,..,..,..,..,..,..,89.3533020019531,96.0374603271484,92.6104507446289
1991,YR1991,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.87939977645874,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Ireland,IRL,20816,25325,..,..,..,..,..,..,11.1525497436523,12.7313995361328,14.4300003051758,13.5577697753906,63.1953086853027,59.6620483398438,61.4764289855957,42.7777290344238,40.5042381286621,41.6716918945313,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.78267002105713,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Japan,JPN,21489,44090,..,..,..,..,..,..,0.694779992103577,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,0.260190010070801,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.48924994468689,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Luxembourg,LUX,..,..,..,..,..,50.4231491088867,62.5213394165039,56.3331298828125,..,8.82182025909424,15.17160987854,11.9237003326416,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Mexico,MEX,..,..,..,..,..,..,..,..,1.99092996120453,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.54800009727478,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Netherlands,NLD,15368,36312,..,..,..,..,..,..,4.8831000328064,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.16165018081665,..,..,..,..,..,..,..,..,..,..
1991,YR1991,New Zealand,NZL,1780,1363,..,..,..,60.464729309082,66.1063766479492,63.1911506652832,1.01981997489929,32.8838500976563,45.7153091430664,39.0848617553711,..,..,..,40.8521499633789,53.3252296447754,46.8799705505371,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Norway,NOR,..,..,..,..,..,..,..,..,0.0433100014925003,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.37321996688843,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.89144992828369,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Portugal,PRT,4113,5855,7.20783996582031,8.19369983673096,7.66812992095947,20.1437397003174,25.0335102081299,22.4267292022705,1.16873002052307,..,..,..,20.1437397003174,25.0335102081299,22.4267292022705,7.20783996582031,8.19369983673096,7.66812992095947,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.07133007049561,..,..,..,..,..,..,..,84.6582107543945,91.5870590209961,87.9478530883789
1991,YR1991,Slovak Republic,SVK,..,..,..,..,..,52.121208190918,70.9158706665039,61.0101013183594,..,7.57575988769531,11.8472700119019,9.59595966339111,..,..,..,7.57575988769531,11.8472700119019,9.59595966339111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Slovenia,SVN,..,..,..,..,..,44.8275909423828,63.3660202026367,53.5497016906738,..,9.3306303024292,11.9173898696899,10.5476703643799,44.8275909423828,63.3660202026367,53.5497016906738,9.3306303024292,11.9173898696899,10.5476703643799,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.4537506103516,99.6020889282227,99.5245208740234
1991,YR1991,Spain,ESP,..,..,..,..,..,30.4210090637207,38.2585792541504,34.1586990356445,0.337020009756088,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.74235010147095,..,..,..,..,..,..,..,95.0510025024414,98.0354919433594,96.4949722290039
1991,YR1991,Sweden,SWE,459,1142,..,..,..,71.6393890380859,72.0193481445313,71.8273696899414,0.276050001382828,19.266019821167,19.4046802520752,19.3346195220947,..,..,..,59.128719329834,60.9521598815918,60.0308303833008,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.4438099861145,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Switzerland,CHE,32728,36752,..,..,..,..,..,..,15.6417102813721,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.54125022888184,..,..,..,..,..,..,..,..,..,..
1991,YR1991,Turkiye,TUR,..,..,..,..,..,..,..,..,4.68470001220703,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1991,YR1991,United Kingdom,GBR,32663,45340,..,..,..,..,..,..,1.81528997421265,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.1224799156189,..,..,..,..,..,..,..,..,..,..
1991,YR1991,United States,USA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Australia,AUS,19042,24513,..,..,..,..,..,..,2.84390997886658,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.68387985229492,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Austria,AUT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.2969799041748,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Belgium,BEL,12757,22528,..,..,..,..,..,..,4.90602016448975,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Canada,CAN,23836,20848,..,..,..,..,..,..,1.93498003482819,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.77093982696533,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Chile,CHL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94.0367126464844,94.5630722045898,94.2911376953125
1992,YR1992,Colombia,COL,..,..,..,..,..,..,..,..,20.0373497009277,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Costa Rica,CRI,..,..,..,..,..,..,..,..,10.9673795700073,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.75176000595093,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Denmark,DNK,4380,4241,..,..,..,..,..,..,2.56849002838135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Finland,FIN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.52050018310547,..,..,..,..,..,..,..,..,..,..
1992,YR1992,France,FRA,14815,15330,..,..,..,..,..,..,0.780629992485046,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.73539018630981,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Germany,DEU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Greece,GRC,44831,49003,..,..,..,..,..,..,11.0592498779297,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.07956981658936,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Iceland,ISL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Ireland,IRL,22651,26559,..,..,..,..,..,..,12.0478096008301,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.0056300163269,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Israel,ISR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Japan,JPN,34814,61691,..,..,..,..,..,..,1.04285001754761,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,0.420459985733032,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.57788991928101,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Mexico,MEX,..,..,..,..,..,..,..,..,1.75028002262115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.00501990318298,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Netherlands,NLD,22923,39479,..,..,..,..,..,..,5.84134006500244,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,New Zealand,NZL,4065,3636,..,..,..,..,..,..,2.44974994659424,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Norway,NOR,444,642,..,..,..,..,..,..,0.352100014686584,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.63613986968994,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.1879301071167,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Portugal,PRT,..,..,..,..,..,..,..,..,0.375539988279343,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.33747005462646,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.35694980621338,..,..,..,..,..,..,..,..,..,..
1992,YR1992,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
